imdb_id,popularity,budget,revenue,title,runtime,release_date
tt3704416,0.171829,0,0,Digging for Fire,83,8/21/2015
tt3397754,0.264997,0,0,Ten Thousand Saints,113,8/14/2015
tt4030442,0.261932,0,0,From the Dark,90,4/14/2015
tt3719896,0.261717,20000000,0,My All American,118,11/13/2015
tt4441422,0.260045,0,0,Hangman,85,3/14/2015
tt2547172,0.202673,0,0,Larry Gaye: Renegade Male Flight Attendant,99,6/5/2015
tt4270516,0.259794,600000,7087452,Grandma,78,6/4/2015
tt2948712,0.097514,0,0,Anarchy Parlor,0,1/1/2015
tt2638662,0.256542,0,0,Summer Camp,81,8/30/2015
tt1945044,0.256286,0,0,Backmask,91,1/16/2015
tt3700804,0.255458,0,0,Already Tomorrow in Hong Kong,78,6/12/2015
tt3899516,0.250866,0,0,Those People,89,5/16/2015
tt2492296,0.249595,0,0,Show Me a Hero,300,8/16/2015
tt3212904,0.248964,0,0,Curve,86,8/31/2015
tt3488328,0.24828,7500000,0,Pound of Flesh,104,5/7/2015
tt4135218,0.247595,0,0,Cyberbully,62,1/15/2015
tt2124787,0.247589,0,0,Final Girl,90,4/14/2015
tt3065132,0.247426,0,2642899,He Named Me Malala,87,9/12/2015
tt3687304,0.246609,0,0,The Driftless Area,95,4/18/2015
tt4056738,0.245948,0,0,Do You Believe?,115,3/20/2015
tt3895884,0.24495,0,0,7 Days in Hell,43,7/11/2015
tt4835298,0.244648,0,0,Belli di papÃ ,100,10/29/2015
tt3764966,0.243691,0,0,Teen Beach 2,104,6/26/2015
tt3977462,0.243321,1500000,0,Full Out,94,9/11/2015
tt1957938,0.242078,1500000,0,Narcopolis,96,9/25/2015
tt3137764,0.242,0,0,Staten Island Summer,108,6/30/2015
tt2190467,0.241284,0,0,Safelight,84,2/10/2015
tt3482062,0.239558,0,0,Bad Roomies,93,12/1/2015
tt3511596,0.239496,0,0,Close Range,80,12/11/2015
tt1867091,0.154846,0,0,The Reconstruction of William Zero,98,4/11/2015
tt3993894,0.236709,0,0,Queen of Earth,90,8/26/2015
tt3717016,0.232354,0,161820,After the Ball,101,2/27/2015
tt4767950,0.231337,0,0,A Christmas Detour,84,12/1/2015
tt4284010,0.22758,0,0,"What Happened, Miss Simone?",101,1/22/2015
tt2977090,0.22537,0,0,Alex of Venice,86,4/17/2015
tt4163668,0.224797,0,0,The Eichmann Show,90,1/20/2015
tt4104022,0.222636,0,0,"People, Places, Things",85,8/14/2015
tt2753778,0.221502,0,0,"The Death of ""Superman Lives"": What Happened?",105,5/1/2015
tt4908644,0.220751,0,0,Winter on Fire: Ukraine's Fight for Freedom,98,10/9/2015
tt3727982,0.133808999999999,0,0,Ava's Possessions,89,3/16/2015
tt4630444,0.219603,0,30400,Being Charlie,97,9/14/2015
tt3561236,0.218787,0,0,Containment,77,7/9/2015
tt3800796,0.218528,0,0,The Exorcism of Molly Hartley,0,10/9/2015
tt3603808,0.21789,0,0,The Diabolical,86,3/16/2015
tt3680410,0.355707,0,0,Last Cab to Darwin,124,8/6/2015
tt4009278,0.217288,0,0,Intruders,90,6/12/2015
tt3327624,0.215864,0,0,Infini,110,5/8/2015
tt4587740,0.215386,0,0,A Christmas Melody,83,12/19/2015
tt2207484,0.214563,0,0,Muck,99,3/15/2015
tt4141368,0.212872,0,0,Robert the Doll,90,8/24/2015
tt2950052,0.21254,0,0,Bravetown,112,5/8/2015
tt4264426,0.211768,0,0,Bite,90,8/15/2015
tt5297750,0.209036,0,0,Taylor Swift: The 1989 World Tour - Live,132,12/20/2015
tt5184298,0.208491,0,0,Cosmic Scrat-tastrophe,5,11/6/2015
tt3101132,0.230913,0,0,Ghoul,86,2/26/2015
tt3881680,0.207366,0,0,Waffle Street,86,9/24/2015
tt3312868,0.207133,0,0,Deep Web,90,3/15/2015
tt3214286,0.206155,650000,0,A LEGO Brickumentary,93,7/31/2015
tt2401223,0.205318,0,0,Richard Pryor: Omit the Logic,83,2/3/2015
tt3534282,0.204356,0,0,Don Verdean,96,12/11/2015
tt3067274,0.203224,0,0,The Editor,95,9/8/2015
tt3121332,0.299226,0,0,Nasty Baby,101,2/8/2015
tt4393514,0.201696,0,0,Bitter Lake,135,1/24/2015
tt3379814,0.260306,0,0,June,84,8/1/2015
tt3844362,0.335255,0,1100000,The Overnight,80,6/19/2015
tt2945796,0.19957,2500000,0,The Rise of the Krays,110,8/29/2015
tt4184878,0.198261,0,0,Smosh: The Movie,84,7/24/2015
tt4426954,0.197788,0,0,Keepers of the Covenant: Making Exodus: Gods and Kings,153,3/17/2015
tt4819560,0.197239,0,0,è§£æ•‘å´å…ˆç”Ÿ,106,9/30/2015
tt2645188,0.195324,0,0,The Quiet Hour,85,9/7/2015
tt3593046,0.253157,0,0,Lost in the Sun,95,11/5/2015
tt3824412,0.193323,0,104507,Results,105,5/29/2015
tt4000870,0.193063,0,0,Addicted to Fresno,85,9/1/2015
tt3153582,0.19254,0,0,Listening,100,9/11/2015
tt3833520,0.191534,0,0,Jack of the Red Hearts,102,5/6/2015
tt3503840,0.189135,0,0,Absolution,95,5/4/2015
tt4733536,0.28365,0,0,American Hero,86,12/11/2015
tt4151192,0.270408,0,0,The Condemned 2,90,11/6/2015
tt4145324,0.334085,0,0,Bound,90,1/9/2015
tt1612319,0.13631,9500000,0,Re-Kill,87,10/16/2015
tt3055402,0.181987,0,0,SuperBob,82,10/16/2015
tt3120960,0.179636,0,0,A Hitman in London,97,7/6/2015
tt4920274,0.087904,3000000,0,Regular Show: The Movie,70,9/1/2015
tt4058368,0.176744,0,0,If There Be Thorns,0,4/5/2015
tt3541080,0.176463,0,0,Pod,76,3/16/2015
tt1850418,0.253949,3400000,0,To Write Love on Her Arms,118,3/13/2015
tt3344922,0.172245,0,6921,Hungry Hearts,109,1/15/2015
tt4483220,0.170743,0,0,The Funhouse Massacre,90,11/13/2015
tt3454574,0.170566,0,0,Extraordinary Tales,73,10/23/2015
tt3832914,0.731022,3000000,67790117,War Room,120,8/28/2015
tt4573800,0.168354,0,0,A Deadly Adoption,90,6/20/2015
tt5227516,0.129455,0,0,Ellis,14,10/4/2015
tt4246854,0.16414,0,0,Coconut Hero,101,8/13/2015
tt3707114,0.162526,0,0,Janis: Little Girl Blue,106,9/9/2015
tt4835394,0.162465,0,0,Io che amo solo te,102,10/22/2015
tt3384870,0.158310999999999,0,0,Unknown Caller,109,6/10/2015
tt3919598,0.158021,0,0,The Inhabitants,90,10/13/2015
tt4909348,0.157172,0,0,Amy Schumer: Live at the Apollo,57,10/17/2015
tt3407428,0.156851,0,0,Glassland,93,4/17/2015
tt3750942,0.154161,0,0,Whitney,90,1/17/2015
tt3687186,0.153023,0,0,Heaven Knows What,94,5/29/2015
tt4900018,0.150713,0,0,Keith Richards: Under the Influence,82,9/18/2015
tt2186848,0.14964,1000000,0,Landmine Goes Click,110,3/3/2015
tt3305844,0.14811,0,0,Hellions,80,9/25/2015
tt4392454,0.147319,0,0,13 Cameras,87,8/30/2015
tt3946300,0.146266,0,0,Bastard,82,10/16/2015
tt3304756,0.145945,0,0,Strange Blood,84,4/1/2015
tt2905674,0.145489,0,0,Jurassic City,88,1/9/2015
tt3799372,0.270378,0,0,6 Years,84,8/18/2015
tt3910602,0.144639,0,0,I Am Chris Farley,96,7/27/2015
tt1754736,0.143703,0,0,Chloe and Theo,81,4/15/2015
tt3272570,0.143042,0,0,All Things Must Pass,94,10/16/2015
tt3108244,0.142759,1300000,0,Capsule,91,12/23/2015
tt3317522,0.121594,0,28281,The Nightmare,90,6/5/2015
tt3824458,0.266117,0,0,Tangerine,87,7/10/2015
tt2236160,0.139526999999999,0,0,Nightlight,85,3/27/2015
tt2481512,0.139356,0,0,"Stockholm, Pennsylvania",99,1/22/2015
tt4475970,0.138353,0,0,Power/Rangers,14,2/24/2015
tt3077108,0.138068,0,0,Appropriate Behavior,90,3/14/2015
tt3084028,0.236145,0,0,See You In Valhalla,82,4/24/2015
tt3162938,0.137772,0,0,The True Cost,92,5/29/2015
tt3263614,0.137133,0,0,"Kumiko, the Treasure Hunter",105,2/20/2015
tt4420110,0.136098,0,0,Invisible Sister,77,10/9/2015
tt3066630,0.135554,0,0,The Forbidden Room,128,10/7/2015
tt3462002,0.135074,0,0,Finders Keepers,82,6/22/2015
tt5210380,0.133921,0,0,Merry Kissmas,90,12/5/2015
tt4163224,0.131739,0,0,Most Likely to Die,81,8/30/2015
tt2523832,0.129104,0,0,A Girl Like Her,91,3/27/2015
tt3103412,0.127432,0,0,Private Number,95,5/1/2015
tt4073952,0.126594,0,0,Iliza Shlesinger: Freezing Hot,71,1/23/2015
tt2194826,0.126187,0,0,The Barber,95,3/27/2015
tt4288636,0.124784,0,0,James White,85,1/23/2015
tt3748512,0.124481,0,0,Hitchcock/Truffaut,79,9/4/2015
tt3762974,0.122543,0,0,A Faster Horse,90,10/8/2015
tt2837336,0.137954,3000000,0,Amnesiac,90,8/14/2015
tt3983674,0.114264,0,0,The Mask You Live In,88,1/1/2015
tt3253624,0.11303,0,0,Soaked in Bleach,100,6/9/2015
tt3581932,0.112284,0,0,And Then There Were None,168,12/26/2015
tt3487994,0.11096,0,0,Bloodsucking Bastards,84,9/4/2015
tt2090629,0.110431,0,0,The Culling,81,3/15/2015
tt4504452,0.110135999999999,0,0,Comedy Central Roast of Justin Bieber,85,3/30/2015
tt3007302,0.11004,0,0,Boy Meets Girl,95,2/6/2015
tt4145178,0.109689,0,0,Listen to Me Marlon,103,7/29/2015
tt3727824,0.138559,0,0,The Ouija Experiment 2: Theatre of Death,86,1/13/2015
tt3154310,0.10808,0,0,Walt Before Mickey,120,4/3/2015
,0.108072,0,0,Sense8: Creating the World,25,8/10/2015
tt2689958,0.106757,0,0,Big Sky,95,8/14/2015
tt5083702,0.106091,0,0,The Fear of 13,96,10/15/2015
tt3539664,0.213957,0,0,Dior and I,90,3/27/2015
tt5052966,0.101543,0,0,Ominous,87,10/10/2015
tt4701546,0.068741,0,0,Doctor Who: The Husbands of River Song,60,12/25/2015
tt3899932,0.101426,0,0,Call Me Lucky,106,8/7/2015
tt2911674,0.101155,0,0,Tiger House,80,8/24/2015
tt3908634,0.10091,0,0,With This Ring,105,1/24/2015
tt3802576,0.099678,0,0,Brothers,156,8/14/2015
tt3620762,0.09779,0,0,Anguish,91,7/21/2015
tt4146128,0.031635,0,0,Childhood's End,246,12/14/2015
tt1991031,0.097214,0,0,Digging Up the Marrow,98,2/20/2015
tt3282858,0.096624,0,0,Naomi and Ely's No Kiss List,89,9/18/2015
tt3877296,0.096299,0,0,The Cokeville Miracle,94,6/5/2015
tt5113926,0.093462,0,0,They Found Hell,90,10/17/2015
tt4995590,0.093212,0,0,Junun,54,10/9/2015
tt4175888,0.100069,0,0,The Chosen,88,7/23/2015
tt2948202,0.090238,0,0,The Flintstones & WWE: Stone Age Smackdown,52,3/17/2015
tt4835636,0.090045,0,0,Chris Tucker: Live,92,7/10/2015
tt3058674,0.088912,0,0,VANish,79,2/24/2015
tt4974584,0.088764,0,0,Harry Price: Ghost Hunter,90,12/27/2015
tt3262990,0.083912,1900000,0,Brotherly Love,89,4/24/2015
tt2204080,0.283128,0,0,Wildlike,104,9/25/2015
tt4016250,0.082569,0,0,The Audition,16,10/27/2015
tt4368814,0.082444,0,0,Louis C.K.: Live at The Comedy Store,65,1/27/2015
tt2415458,0.081956,0,1301696,The Wolfpack,89,6/12/2015
tt1974382,0.156386,0,0,The Challenger,95,3/26/2015
tt4530184,0.08182,0,0,Aziz Ansari: Live at Madison Square Garden,58,3/6/2015
tt3244446,0.080974,0,0,Bleeding Heart,80,4/16/2015
tt3270538,0.0807539999999999,0,44695,Requiem for the American Dream,73,4/18/2015
tt2123884,0.0794909999999999,0,0,3 Nights in the Desert,90,2/6/2015
tt4085238,0.078363,0,0,The House on Pine Street,111,2/28/2015
tt2537390,0.077836,0,0,Slow Learners,96,8/19/2015
tt3962848,0.077252,0,0,Welcome to Leith,85,9/9/2015
tt3018070,0.076109,13500000,187674,Stonewall,129,9/18/2015
tt4341532,0.190385,0,0,The Phoenix Incident,81,6/16/2015
tt4255110,0.073883,0,0,Contracted: Phase II,78,7/5/2015
tt4177746,0.070776,10,0,Penis Boy,18,10/16/2015
tt4185572,0.062536,0,0,The Hunting Ground,103,2/27/2015
tt3975510,0.061776,0,0,One & Two,90,8/1/2015
tt3986532,0.0608,0,0,Tig,95,4/23/2015
tt5204384,0.059943,0,0,Christmas Incorporated,84,11/15/2015
tt3236976,0.0552419999999999,0,0,Submerged,99,11/27/2015
tt4902012,0.054828,0,0,Hurricane of Fun: The Making of Wet Hot,64,7/31/2015
tt4293752,0.052542,0,0,Gascoigne,90,6/8/2015
tt4781700,0.0522169999999999,0,0,One Soldier's Story: The Journey of American Sniper,30,11/7/2015
tt2914740,0.028725,0,0,Deep Dark,0,1/1/2015
tt3518012,0.051262,1000000,0,Best of Enemies,87,7/31/2015
tt3746298,0.051107,0,0,Vendetta,90,6/12/2015
tt3676370,0.049351,0,0,Breaking Through,84,8/19/2015
tt2238470,0.048863,0,0,The Stranger,93,6/12/2015
tt4550996,0.047256,0,0,Star Wars: TIE Fighter,7,3/24/2015
tt1517471,0.046453,0,0,Dough,97,4/14/2015
tt4660980,0.03884,0,0,The Bad Education Movie,90,8/21/2015
tt3132422,0.038804,0,0,Student Bodies,92,9/3/2015
tt4224478,0.037487,0,0,The Subjects,80,10/8/2015
tt3499458,0.037147,0,0,Walking with the Dead,90,3/20/2015
tt4163636,0.036987,0,0,Floride,110,8/12/2015
tt2597760,0.079539,0,0,The Outskirts,95,7/15/2015
tt2980626,0.0345339999999999,0,0,Twinsters,90,7/17/2015
tt4299972,0.033378,0,0,The Jinx: The Life and Deaths of Robert Durst,240,2/8/2015
tt1772261,0.056244,2000000,0,The Curse of Downers Grove,89,8/21/2015
tt4171032,0.032678,0,0,World of Tomorrow,17,3/31/2015
tt1421361,0.030819,0,0,Dawg Fight,109,3/13/2015
tt3863484,0.030113,0,0,King Jack,81,4/1/2015
tt2517300,0.030005,0,0,The Suicide Theory,98,7/10/2015
tt4328642,0.028082,0,0,Stalked By My Neighbor,88,3/21/2015
tt4333210,0.026797,0,0,The Outfield,0,11/10/2015
tt2656588,0.025288,0,13684,Buzzard,97,3/6/2015
tt4590930,0.025252,0,0,The Gamechangers,90,9/15/2015
tt3328442,0.023026,0,0,Residue,102,3/20/2015
tt5022680,0.129696,0,0,All Hallows' Eve 2,90,10/6/2015
tt2737926,0.019804,0,0,Always Watching: A Marble Hornets Story,91,4/7/2015
tt4504040,0.019133,0,0,A Ballerina's Tale,85,10/14/2015
tt2933794,0.018224,0,0,Man vs. Snake,93,9/27/2015
tt4002772,0.017625,0,732655,Once I Was a Beehive,119,8/14/2015
tt5069564,0.01705,0,0,John Mulaney: The Comeback Kid,62,11/13/2015
tt2378401,0.014647,0,0,Meet the Patels,88,9/11/2015
tt4300028,0.030371,0,0,I Hate Christian Laettner,90,3/15/2015
tt4323536,0.00392,0,0,The Emperor's New Clothes,107,4/24/2015
tt0816692,24.949134,165000000,621752480,Interstellar,169,11/5/2014
tt2015381,14.311205,170000000,773312399,Guardians of the Galaxy,121,7/30/2014
tt1843866,12.971027,170000000,714766572,Captain America: The Winter Soldier,136,3/20/2014
tt2911666,11.422751,20000000,78739897,John Wick,101,10/22/2014
tt1951265,10.739009,125000000,752100229,The Hunger Games: Mockingjay - Part 1,123,11/18/2014
tt2310332,10.174599,250000000,955119788,The Hobbit: The Battle of the Five Armies,144,12/10/2014
tt2245084,8.691294,165000000,652105443,Big Hero 6,102,10/24/2014
tt2084970,8.110711,14000000,233555708,The Imitation Game,113,11/14/2014
tt1790864,7.137273,34000000,348319861,The Maze Runner,113,9/10/2014
tt2562232,6.90714799999999,18000000,103215094,Birdman,119,10/17/2014
tt2267998,6.438727,61000000,369330363,Gone Girl,145,10/1/2014
tt2713180,6.415818,68000000,211817906,Fury,135,10/15/2014
tt2692250,6.286692,127000000,349424282,Night at the Museum: Secret of the Tomb,97,12/17/2014
tt1840309,6.14502,85000000,288747895,Divergent,139,3/14/2014
tt1877832,6.052479,250000000,746000000,X-Men: Days of Future Past,131,5/15/2014
tt2872732,5.947136,40000000,463360063,Lucy,89,7/14/2014
tt1291150,5.787396,125000000,477200000,Teenage Mutant Ninja Turtles,101,8/7/2014
tt1956620,5.701683,40000000,126069509,Sex Tape,97,7/17/2014
tt2872718,5.522641,8500000,38697217,Nightcrawler,117,10/23/2014
tt2109248,4.983782,210000000,245500000,Transformers: Age of Extinction,165,6/25/2014
tt2278388,4.93082,30000000,174600318,The Grand Budapest Hotel,99,2/26/2014
tt2582802,4.780419,3300000,13993093,Whiplash,105,10/10/2014
tt2103281,4.452507,170000000,708200000,Dawn of the Planet of the Apes,130,6/26/2014
tt0455944,4.145209,55000000,192330738,The Equalizer,132,9/24/2014
tt2170439,4.105685,42000000,106645357,Horrible Bosses 2,108,11/26/2014
tt1872181,4.101979,200000000,705717432,The Amazing Spider-Man 2,142,4/16/2014
tt1631867,3.990452,178000000,370541256,Edge of Tomorrow,113,5/27/2014
tt2788710,3.989231,44000000,11305175,The Interview,112,12/25/2014
tt2179136,3.863074,58800000,542307423,American Sniper,134,12/11/2014
tt1528100,3.81374,140000000,268031828,Exodus: Gods and Kings,153,12/3/2014
tt0831387,3.689601,160000000,529076069,Godzilla,123,5/14/2014
tt1587310,3.582315,180000000,758410378,Maleficent,97,5/28/2014
tt2402157,3.573028,15000000,32556119,The November Man,108,8/27/2014
tt1204977,3.489314,5000000,102529779,Ouija,89,10/24/2014
tt1646971,3.489106,145000000,609123048,How to Train Your Dragon 2,102,6/12/2014
tt3235888,3.393741,2000000,13500000,It Follows,100,8/27/2014
tt2333784,3.34625,90000000,206172544,The Expendables 3,127,8/4/2014
tt1490017,3.327799,60000000,469160692,The Lego Movie,100,2/6/2014
tt1850397,3.280948,13000000,0,The Loft,108,10/14/2014
tt1121096,3.260581,95000000,114178613,Seventh Son,102,12/12/2014
tt2980516,3.170271,15000000,121201940,The Theory of Everything,123,11/26/2014
tt1924435,3.14993,17000000,136621271,Let's Be Cops,104,8/13/2014
tt0829150,3.028769,70000000,215529201,Dracula Untold,92,10/1/2014
tt1911658,3.007018,132000000,373552094,Penguins of Madagascar,92,11/22/2014
tt2180411,2.996038,50000000,212902372,Into the Woods,125,12/25/2014
tt1253863,2.979181,110000000,337580051,300: Rise of an Empire,102,3/5/2014
tt0435651,2.881991,25000000,66980456,The Giver,94,8/11/2014
tt2294449,2.805019,50000000,188441614,22 Jump Street,112,6/5/2014
tt0365907,2.777996,28000000,53181600,A Walk Among the Tombstones,113,9/18/2014
tt1109624,2.721864,55000000,259207227,Paddington,95,11/27/2014
tt3442006,2.692691,7000000,2360281,Cake,102,9/7/2014
tt2883512,2.67235,11000000,45967935,Chef,115,5/8/2014
tt2975578,2.611251,9000000,108782847,The Purge: Anarchy,104,7/17/2014
tt2467046,2.601775,16000000,19682924,Left Behind,110,10/3/2014
tt1065073,2.595951,4000000,44349000,Boyhood,164,6/5/2014
tt2937898,2.576396,20000000,12007070,A Most Violent Year,125,12/30/2014
tt1267297,2.549403,100000000,243400000,Hercules,99,7/23/2014
tt1959490,2.526779,125000000,362637473,Noah,139,3/20/2014
tt1872194,2.523101,50000000,83719388,The Judge,141,10/8/2014
tt2968804,2.493306,12000000,0,Drive Hard,96,5/26/2014
tt1086772,2.445165,40000000,123494610,Blended,117,5/21/2014
tt2004420,2.376309,18000000,268157400,Neighbors,96,5/8/2014
tt1355630,2.361267,11000000,78874843,If I Stay,106,8/21/2014
tt2626350,2.303556,45000000,86165646,Step Up All In,112,7/16/2014
tt1638002,2.295091,0,4439431,"Love, Rosie",102,7/2/2014
tt2582846,2.293859,12000000,305151265,The Fault in Our Stars,125,5/16/2014
tt2884206,2.260131,0,336472,I Origins,106,7/18/2014
tt1408253,2.165462,25000000,153997819,Ride Along,99,1/17/2014
tt2326612,2.161064,0,1075178,The Captive,112,6/10/2014
tt1791528,2.160156,20000000,11110975,Inherent Vice,148,12/25/2014
tt1205537,2.141491,60000000,50549107,Jack Ryan: Shadow Recruit,105,1/15/2014
tt2024469,2.136758,50000000,222809600,Non-Stop,106,1/26/2014
tt2397535,2.116264,5500000,3000000,Predestination,97,8/28/2014
tt1971325,2.103532,7000000,0,AutÃ³mata,110,10/9/2014
tt3405714,2.078514,0,0,Mythica: A Quest for Heroes,93,12/8/2014
tt1600196,1.957672,12600000,18658381,The Drop,106,9/12/2014
tt1234721,1.940735,120000000,239379423,RoboCop,102,1/30/2014
tt2209764,1.904422,100000000,103039258,Transcendence,119,4/16/2014
tt2203939,1.900038,40000000,196781193,The Other Woman,109,4/16/2014
tt0864835,1.894706,145000000,272912430,Mr. Peabody & Sherman,92,2/7/2014
tt0910885,1.875208,0,0,A Merry Friggin' Christmas,88,11/7/2014
tt0458481,1.840817,65000000,39407616,Sin City: A Dame to Kill For,102,8/20/2014
tt3120408,1.827148,0,0,Tinker Bell and the Legend of the NeverBeast,77,12/12/2014
tt2357291,1.811692,103000000,500188435,Rio 2,102,3/19/2014
tt2096672,1.805954,40000000,169837010,Dumb and Dumber To,110,11/12/2014
tt1726592,1.7894,0,15060457,Before I Go to Sleep,92,9/3/2014
tt2177771,1.779861,70000000,154984035,The Monuments Men,118,1/24/2014
tt1809398,1.769987,65000000,163442937,Unbroken,137,12/25/2014
tt1020072,1.754707,20000000,66787908,Selma,127,12/25/2014
tt3612616,1.737699,4900000,3494070,Mommy,138,5/22/2014
tt2515030,1.655717,17000000,0,Escobar: Paradise Lost,120,10/11/2014
tt2483260,1.649733,0,20300000,Tinker Bell and the Pirate Fairy,78,2/13/2014
tt2305051,1.64932099999999,15000000,52501541,Wild,115,12/5/2014
tt1921064,1.638781,130000000,117831631,Pompeii,105,2/18/2014
tt1972779,1.63015,26000000,35926213,The Best of Me,117,10/16/2014
tt1823664,1.58801,65000000,133821816,Annie,119,12/19/2014
tt1772264,1.570083,0,0,Stonehearst Asylum,112,9/11/2014
tt2262227,1.54505499999999,50000000,97437106,The Book of Life,95,10/1/2014
tt2170593,1.542392,13000000,54837234,St. Vincent,102,10/9/2014
tt2369135,1.541069,66000000,203277636,Need for Speed,130,3/13/2014
tt2140619,1.53689,0,18612,Two Night Stand,86,9/26/2014
tt1361318,1.466453,0,0,Good People,90,9/26/2014
tt2980648,1.44904599999999,22000000,88880821,The Hundred-Foot Journey,122,8/6/2014
tt0787474,1.440084,60000000,108255770,The Boxtrolls,97,9/10/2014
tt1126590,1.398713,10000000,28883511,Big Eyes,105,12/24/2014
tt1085492,1.394382,18000000,266586800,The Prince,93,8/22/2014
tt2261331,1.384508,0,1171559,Black Sea,115,12/5/2014
tt1865505,1.37667,0,857522,Song of the Sea,93,9/6/2014
tt3438640,1.375493,0,0,Marvel One-Shot: All Hail the King,14,2/4/2014
tt2910814,1.319416,4000000,600896,The Signal,95,3/15/2014
tt2238050,1.315737,0,0,White Bird in a Blizzard,91,8/14/2014
tt2106361,1.3155,50000000,160602194,Into the Storm,89,8/6/2014
tt1552224,1.312103,25000000,0,Outcast,98,9/26/2014
tt2172934,1.304588,28000000,0,3 Days to Kill,113,2/14/2014
tt2980706,1.240895,50000000,151165787,Planes: Fire & Rescue,83,7/17/2014
tt2614684,1.220073,0,1625847,'71,99,10/10/2014
tt1742334,1.214094,35000000,17508518,Sabotage,110,3/28/2014
tt2557490,1.211609,0,0,A Million Ways to Die in the West,116,5/22/2014
tt2376218,1.197444,0,0,The Forger,95,9/10/2014
tt1605717,1.196549,0,645186,Frank,95,5/2/2014
tt2994190,1.191423,1000000,0,Camp X-Ray,111,10/17/2014
tt2011159,1.146492,13200000,53830415,No Good Deed,84,9/12/2014
tt3316960,1.142614,5000000,41797583,Still Alice,99,12/5/2014
tt2870612,1.140302,5000000,40100000,"As Above, So Below",93,8/14/2014
tt1100089,1.136851,24000000,12096300,Foxcatcher,134,5/19/2014
tt2139555,1.111485,0,0,Playing It Cool,94,9/26/2014
tt2318092,1.077877,20000000,34077920,Endless Love,103,2/12/2014
tt2345737,1.052381,12250000,2295423,The Rover,100,5/18/2014
tt2239832,1.041267,24000000,70181428,Think Like a Man Too,106,6/19/2014
tt0900387,1.039133,15000000,9104716,Suite FranÃ§aise,107,11/5/2014
tt1976000,1.038367,0,4507463,The Two Faces of January,96,5/16/2014
tt2463288,1.027357,15000000,59209,Walk of Shame,95,5/2/2014
tt2316411,1.026924,0,3396726,Enemy,91,3/14/2014
